EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
80880,2457416.5,35888,6767.8681,-1319.81814,-1022.01881,1.75774,4.50888,5.81541,6977.5502,0.00098,0.89871,6.2088,6.05971,0.03493,0.035,0,133,-21.8,-8.4,71.6,0,1,1
80900,2457416.5,35908,6801.42543,-1229.33668,-905.47836,1.59786,4.53891,5.83818,6977.6305,0.00099,0.89872,6.20879,6.08752,0.02884,0.0289,0,131.6,-21.6,-7.4,72.3,0,1,1
80920,2457416.5,35928,6831.77736,-1138.2759,-788.51009,1.43722,4.56681,5.85819,6977.70079,0.001,0.89872,6.20879,6.11527,0.02281,0.02286,0,130.1,-21.5,-6.4,73,0,1,1
80940,2457416.5,35948,6858.90952,-1046.67868,-671.16926,1.27589,4.59255,5.87543,6977.76101,0.00101,0.89872,6.20879,6.14296,0.01684,0.01687,0,128.7,-21.3,-5.5,73.7,0,1,1
80960,2457416.5,35968,6882.80906,-954.58819,-553.51132,1.11397,4.61613,5.8899,6977.81111,0.00102,0.89873,6.20879,6.1706,0.01091,0.01094,0,127.2,-21.1,-4.5,74.4,0,1,1
80980,2457416.5,35988,6903.46467,-862.04783,-435.59185,0.95151,4.63754,5.90158,6977.85107,0.00102,0.89873,6.20879,6.19821,0.00503,0.00504,0,125.7,-21,-3.5,75.1,0,1,1
81000,2457416.5,36008,6920.86657,-769.10118,-317.46659,0.78861,4.65676,5.91048,6977.88084,0.00103,0.89873,6.20879,6.22578,6.28236,6.28236,0,124.3,-20.8,-2.5,75.8,0,1,1
81020,2457416.5,36028,6935.00653,-675.79206,-199.19134,0.62533,4.67379,5.91658,6977.90041,0.00103,0.89873,6.20879,6.25333,6.27653,6.27652,0,122.8,-20.7,-1.6,76.5,0,1,1
81040,2457416.5,36048,6945.87785,-582.16443,-80.822,0.46176,4.68861,5.91989,6977.90975,0.00103,0.89873,6.20879,6.28086,6.27072,6.27069,0,121.3,-20.6,-0.6,77.2,0,1,1
81060,2457416.5,36068,6953.47542,-488.26242,37.58549,0.29797,4.70122,5.9204,6977.90888,0.00103,0.89873,6.20879,0.0252,6.26491,6.26488,0,119.8,-20.5,0.4,77.9,0,1,1
81080,2457416.5,36088,6957.79564,-394.13027,155.97519,0.13404,4.71162,5.91811,6977.89781,0.00103,0.89873,6.20879,0.05272,6.25911,6.25906,0,118.3,-20.4,1.4,78.6,0,1,1
81100,2457416.5,36108,6958.83648,-299.81235,274.29113,-0.02996,4.7198,5.91302,6977.87656,0.00103,0.89873,6.20879,0.08025,6.2533,6.25324,0,116.7,-20.3,2.4,79.3,0,1,1
81120,2457416.5,36128,6956.59749,-205.35311,392.47743,-0.19393,4.72575,5.90514,6977.84517,0.00103,0.89873,6.20879,0.1078,6.24747,6.2474,0,115.2,-20.3,3.3,80,0,1,1
81140,2457416.5,36148,6951.07974,-110.79706,510.47822,-0.35782,4.72948,5.89447,6977.80369,0.00102,0.89873,6.20879,0.13537,6.24162,6.24153,0,113.7,-20.2,4.3,80.7,0,1,1
81160,2457416.5,36168,6942.28587,-16.18876,628.23774,-0.52153,4.73098,5.88102,6977.75215,0.00102,0.89872,6.20879,0.16298,6.23573,6.23563,0,112.2,-20.2,5.3,81.4,0,1,1
81180,2457416.5,36188,6930.22007,78.4272,745.70036,-0.685,4.73025,5.86478,6977.69054,0.00101,0.89872,6.20879,0.19064,6.22979,6.22968,0,110.6,-20.1,6.3,82.1,0,1,1
81200,2457416.5,36208,6914.88809,173.00624,862.81057,-0.84814,4.72729,5.84578,6977.61886,0.001,0.89872,6.20879,0.21836,6.22379,6.22367,0,109.1,-20.1,7.2,82.8,0,1,1
81220,2457416.5,36228,6896.29723,267.50379,979.51304,-1.01087,4.7221,5.82401,6977.53717,0.00099,0.89871,6.20879,0.24614,6.21773,6.2176,0,107.5,-20.1,8.2,83.5,0,1,1
81240,2457416.5,36248,6874.45632,361.87533,1095.75263,-1.17313,4.71468,5.79949,6977.44557,0.00098,0.89871,6.20879,0.27398,6.2116,6.21146,0,106,-20.1,9.2,84.2,0,1,1
81260,2457416.5,36268,6849.37575,456.07638,1211.47443,-1.33483,4.70505,5.77223,6977.3442,0.00097,0.8987,6.20879,0.3019,6.2054,6.20525,0,104.5,-20.1,10.2,84.9,0,1,1
81280,2457416.5,36288,6821.06744,550.06256,1326.62378,-1.49589,4.6932,5.74225,6977.23319,0.00095,0.89869,6.20878,0.32991,6.19911,6.19895,0,102.9,-20.2,11.1,85.6,0,1,1
81300,2457416.5,36308,6789.54484,643.7896,1441.14628,-1.65624,4.67914,5.70955,6977.1127,0.00094,0.89868,6.20878,0.35801,6.19273,6.19256,0,101.4,-20.2,12.1,86.3,0,1,1
81320,2457416.5,36328,6754.82291,737.21333,1554.98784,-1.81581,4.66287,5.67416,6976.98289,0.00092,0.89868,6.20878,0.38622,6.18624,6.18606,0,99.9,-20.3,13.1,87.1,0,1,1
81340,2457416.5,36348,6716.91815,830.28976,1668.09472,-1.97452,4.64441,5.63608,6976.84398,0.0009,0.89867,6.20877,0.41455,6.17963,6.17944,0,98.4,-20.3,14,87.8,0,1,1
81360,2457416.5,36368,6675.84855,922.97504,1780.4135,-2.13228,4.62376,5.59535,6976.69617,0.00088,0.89866,6.20877,0.443,6.17289,6.1727,0,96.8,-20.4,15,88.5,0,1,1
81380,2457416.5,36388,6631.63362,1015.22552,1891.89116,-2.28904,4.60093,5.55198,6976.53971,0.00087,0.89865,6.20877,0.47159,6.16602,6.16582,0,95.3,-20.5,15.9,89.3,0,1,1
81400,2457416.5,36408,6584.29432,1106.99775,2002.47508,-2.44471,4.57593,5.50598,6976.37488,0.00084,0.89864,6.20876,0.50033,6.15899,6.15878,0,93.8,-20.6,16.9,90,0,1,1
81420,2457416.5,36428,6533.85314,1198.24853,2112.11306,-2.59921,4.54879,5.45739,6976.20197,0.00082,0.89863,6.20876,0.52924,6.1518,6.15158,0,92.3,-20.8,17.8,90.8,0,1,1
81440,2457416.5,36448,6480.334,1288.93489,2220.75337,-2.75249,4.5195,5.40622,6976.02131,0.0008,0.89862,6.20875,0.55834,6.14442,6.1442,0,90.9,-20.9,18.8,91.6,0,1,1
81460,2457416.5,36468,6423.76229,1379.01416,2328.34475,-2.90446,4.48808,5.3525,6975.83321,0.00078,0.89861,6.20874,0.58764,6.13683,6.13661,0,89.4,-21,19.7,92.4,0,1,1
81480,2457416.5,36488,6364.16483,1468.44393,2434.83645,-3.05505,4.45455,5.29625,6975.638,0.00075,0.8986,6.20874,0.61717,6.12902,6.12879,0,87.9,-21.2,20.6,93.2,0,1,1
81500,2457416.5,36508,6301.5699,1557.18212,2540.17824,-3.2042,4.41892,5.23751,6975.43606,0.00073,0.89858,6.20873,0.64695,6.12095,6.12072,0,86.5,-21.4,21.6,94,0,1,1
81520,2457416.5,36528,6236.00715,1645.18699,2644.32045,-3.35182,4.38122,5.1763,6975.22777,0.0007,0.89857,6.20872,0.67701,6.1126,6.11236,0,85,-21.5,22.5,94.8,0,1,1
81540,2457416.5,36548,6167.50767,1732.41714,2747.21397,-3.49786,4.34145,5.11265,6975.01357,0.00067,0.89856,6.20871,0.70739,6.10393,6.10369,0,83.6,-21.7,23.4,95.6,0,1,1
81560,2457416.5,36568,6096.10391,1818.83155,2848.81032,-3.64224,4.29965,5.04659,6974.7939,0.00064,0.89855,6.2087,0.73813,6.0949,6.09466,0,82.2,-21.9,24.3,96.4,0,1,1
81580,2457416.5,36588,6021.82972,1904.38957,2949.06162,-3.78489,4.25582,4.97815,6974.56923,0.00061,0.89853,6.20869,0.76929,6.08545,6.08521,0,80.7,-22.2,25.2,97.3,0,1,1
81600,2457416.5,36608,5944.72025,1989.051,3047.92063,-3.92575,4.20999,4.90736,6974.33995,0.00058,0.89852,6.20868,0.80096,6.0755,6.07526,0,79.4,-22.4,26.2,98.2,0,1,1
81620,2457416.5,36628,5864.81203,2072.77604,3145.34078,-4.06475,4.16218,4.83427,6974.10642,0.00055,0.89851,6.20867,0.83321,6.06495,6.06471,0,78,-22.6,27,99,0,1,1
81640,2457416.5,36648,5782.14288,2155.52534,3241.2762,-4.20183,4.11242,4.7589,6973.86897,0.00052,0.89849,6.20865,0.86618,6.0537,6.05346,0,76.6,-22.8,27.9,99.9,0,1,1
81660,2457416.5,36668,5696.75194,2237.26002,3335.68172,-4.33692,4.06073,4.68128,6973.62799,0.00049,0.89848,6.20864,0.89996,6.04163,6.04139,0,75.3,-23.1,28.8,100.9,0,1,1
81680,2457416.5,36688,5608.67962,2317.94169,3428.5129,-4.46996,4.00712,4.60147,6973.38399,0.00046,0.89846,6.20863,0.93471,6.02858,6.02835,0,73.9,-23.4,29.7,101.8,0,1,1
81700,2457416.5,36708,5517.96758,2397.53247,3519.72605,-4.60089,3.95164,4.51949,6973.13756,0.00043,0.89845,6.20861,0.97062,6.01438,6.01416,0,72.6,-23.6,30.6,102.7,0,1,1
81720,2457416.5,36728,5424.65873,2475.99499,3609.27826,-4.72963,3.8943,4.43538,6972.88935,0.00039,0.89844,6.2086,1.00793,5.99878,5.99856,0,71.3,-23.9,31.4,103.7,0,1,1
81740,2457416.5,36748,5328.79719,2553.29242,3697.12741,-4.85614,3.83514,4.34919,6972.64004,0.00036,0.89842,6.20858,1.04699,5.98142,5.98121,0,70,-24.2,32.3,104.7,0,1,1
81760,2457416.5,36768,5230.42828,2629.3885,3783.2322,-4.98036,3.77417,4.26095,6972.39026,0.00033,0.89841,6.20856,1.08832,5.9618,5.96159,0,68.7,-24.5,33.1,105.7,0,1,1
81780,2457416.5,36788,5129.5985,2704.24752,3867.55215,-5.10222,3.71144,4.17071,6972.14059,0.0003,0.89839,6.20854,1.13266,5.93916,5.93896,0,67.4,-24.8,33.9,106.7,0,1,1
81800,2457416.5,36808,5026.35547,2777.83438,3950.04764,-5.22167,3.64696,4.07851,6971.89156,0.00026,0.89838,6.20852,1.18112,5.91241,5.91222,0,66.2,-25.1,34.8,107.8,0,1,1
81820,2457416.5,36828,4920.74796,2850.11457,4030.67991,-5.33866,3.58078,3.9844,6971.64368,0.00023,0.89836,6.2085,1.23542,5.87981,5.87963,0,65,-25.4,35.6,108.8,0,1,1
81840,2457416.5,36848,4812.82585,2921.05421,4109.41107,-5.45313,3.51291,3.88841,6971.39743,0.0002,0.89835,6.20848,1.2984,5.83854,5.83837,0,63.7,-25.7,36.4,109.9,0,1,1
81860,2457416.5,36868,4702.64006,2990.62005,4186.20417,-5.56502,3.4434,3.7906,6971.15323,0.00016,0.89833,6.20846,1.37502,5.78362,5.78346,0,62.5,-26.1,37.2,111.1,0,1,1
81880,2457416.5,36888,4590.24262,3058.77949,4261.02314,-5.67428,3.37228,3.69101,6970.91144,0.00013,0.89832,6.20844,1.47468,5.70566,5.70552,0,61.3,-26.4,37.9,112.2,0,1,1
81900,2457416.5,36908,4475.68654,3125.50058,4333.83288,-5.78087,3.29957,3.58968,6970.67241,0.0001,0.89831,6.20842,1.61701,5.58503,5.5849,0,60.2,-26.8,38.7,113.4,0,1,1
81920,2457416.5,36928,4359.02587,3190.75207,4404.5992,-5.88474,3.22532,3.48667,6970.43652,0.00007,0.89829,6.20839,1.84744,5.3763,5.37618,0,59,-27.1,39.4,114.6,0,1,1
81940,2457416.5,36948,4240.31562,3254.50341,4473.28891,-5.98582,3.14956,3.38203,6970.20413,0.00005,0.89828,6.20837,2.26783,4.97761,4.97751,0,57.9,-27.5,40.2,115.8,0,1,1
81960,2457416.5,36968,4119.61176,3316.72473,4539.8698,-6.08409,3.07233,3.2758,6969.97562,0.00005,0.89826,6.20834,2.93814,4.32901,4.32892,0,56.7,-27.8,40.9,117,0,1,1
81980,2457416.5,36988,3996.97121,3377.38691,4604.31064,-6.17949,2.99365,3.16803,6969.75137,0.00006,0.89825,6.20832,3.51576,3.77308,3.77301,0,55.6,-28.2,41.6,118.3,0,1,1
82000,2457416.5,37008,3872.45174,3436.46155,4666.58123,-6.27197,2.91358,3.05878,6969.53174,0.00008,0.89824,6.20829,3.83787,3.47267,3.47262,0,54.5,-28.6,42.3,119.6,0,1,1
82020,2457416.5,37028,3746.11205,3493.921,4726.65238,-6.3615,2.83214,2.9481,6969.31708,0.00011,0.89822,6.20826,4.02242,3.30982,3.30978,0,53.4,-28.9,42.9,121,0,1,1
82040,2457416.5,37048,3618.01164,3549.73838,4784.49594,-6.44804,2.74938,2.83603,6969.10777,0.00014,0.89821,6.20823,4.14348,3.21045,3.21043,0,52.3,-29.3,43.6,122.3,0,1,1
82060,2457416.5,37068,3488.21085,3603.88758,4840.08483,-6.53153,2.66533,2.72264,6968.90416,0.00017,0.8982,6.2082,4.23239,3.14324,3.14324,0,51.2,-29.7,44.2,123.7,0,1,1
82080,2457416.5,37088,3356.7708,3656.34325,4893.393,-6.61196,2.58003,2.60797,6968.70658,0.0002,0.89819,6.20817,4.30324,3.09409,3.09411,0,50.2,-30.1,44.8,125.2,0,1,1
82100,2457416.5,37108,3223.75337,3707.08088,4944.39551,-6.68927,2.49353,2.49208,6968.51538,0.00023,0.89818,6.20814,4.36308,3.05594,3.05598,0,49.1,-30.5,45.4,126.6,0,1,1
82120,2457416.5,37128,3089.22119,3756.07674,4993.06849,-6.76343,2.40586,2.37503,6968.33088,0.00025,0.89817,6.20811,4.41579,3.02493,3.02499,0,48.1,-30.9,46,128.1,0,1,1
82140,2457416.5,37148,2953.23755,3803.30793,5039.38916,-6.8344,2.31707,2.25686,6968.15343,0.00028,0.89816,6.20808,4.46364,2.99877,2.99885,0,47.1,-31.3,46.5,129.6,0,1,1
82160,2457416.5,37168,2815.86644,3848.75236,5083.33585,-6.90217,2.2272,2.13764,6967.98337,0.00031,0.89815,6.20805,4.50808,2.97603,2.97613,0,46.1,-31.7,47.1,131.2,0,1,1
82180,2457416.5,37188,2677.1725,3892.3888,5124.88802,-6.96668,2.13628,2.01742,6967.821,0.00033,0.89814,6.20802,4.55003,2.95577,2.9559,0,45.1,-32.1,47.6,132.8,0,1,1
82200,2457416.5,37208,2537.22095,3934.19686,5164.02625,-7.02792,2.04436,1.89625,6967.66663,0.00036,0.89813,6.20798,4.59014,2.93736,2.9375,0,44.1,-32.5,48,134.4,0,1,1
82220,2457416.5,37228,2396.07761,3974.15701,5200.73225,-7.08586,1.9515,1.7742,6967.52054,0.00038,0.89812,6.20795,4.62887,2.92032,2.92049,0,43.1,-32.9,48.5,136.1,0,1,1
82240,2457416.5,37248,2253.80886,4012.25059,5234.98887,-7.14046,1.85771,1.65133,6967.38301,0.00041,0.89811,6.20792,4.66654,2.90434,2.90453,0,42.1,-33.4,48.9,137.7,0,1,1
82260,2457416.5,37268,2110.48156,4048.4598,5266.78011,-7.19171,1.76307,1.52768,6967.25432,0.00043,0.8981,6.20788,4.70343,2.88915,2.88936,0,41.2,-33.8,49.3,139.5,0,1,1
82280,2457416.5,37288,1966.1631,4082.76773,5296.09114,-7.23957,1.66759,1.40331,6967.13476,0.00045,0.8981,6.20785,4.73971,2.87456,2.8748,0,40.2,-34.2,49.7,141.2,0,1,1
82300,2457416.5,37308,1820.9213,4115.15836,5322.90829,-7.28404,1.57134,1.2783,6967.02463,0.00047,0.89809,6.20781,4.77555,2.86041,2.86067,0,39.3,-34.6,50,143,0,1,1
82320,2457416.5,37328,1674.82441,4145.61658,5347.21904,-7.32508,1.47436,1.15268,6966.9242,0.00049,0.89808,6.20778,4.81106,2.84659,2.84687,0,38.3,-35.1,50.3,144.7,0,1,1
82340,2457416.5,37348,1527.94107,4174.12817,5369.01208,-7.36268,1.37669,1.02653,6966.83374,0.00051,0.89808,6.20774,4.84635,2.83299,2.83331,0,37.4,-35.5,50.6,146.6,0,1,1
82360,2457416.5,37368,1380.3403,4200.67982,5388.27723,-7.39682,1.27837,0.89991,6966.75344,0.00053,0.89807,6.20771,4.88147,2.81956,2.8199,0,36.5,-35.9,50.8,148.4,0,1,1
82380,2457416.5,37388,1232.09141,4225.25914,5405.00555,-7.42749,1.17946,0.77286,6966.6834,0.00055,0.89807,6.20767,4.91649,2.80623,2.8066,0,35.6,-36.4,51,150.2,0,1,1
82400,2457416.5,37408,1083.26404,4247.85465,5419.18924,-7.45467,1.08,0.64545,6966.6237,0.00056,0.89807,6.20763,4.95145,2.79296,2.79335,0,34.7,-36.8,51.2,152.1,0,1,1
82420,2457416.5,37428,933.92808,4268.45582,5430.82171,-7.47834,0.98004,0.51775,6966.57432,0.00058,0.89806,6.2076,4.98641,2.77969,2.7801,0,33.8,-37.2,51.4,154,0,1,1
82440,2457416.5,37448,784.15367,4287.05302,5439.89758,-7.49851,0.87961,0.3898,6966.53529,0.00059,0.89806,6.20756,5.02141,2.76638,2.76681,0,32.9,-37.7,51.5,155.9,0,1,1
82460,2457416.5,37468,634.01114,4303.63758,5446.41264,-7.51516,0.77878,0.26168,6966.50668,0.00061,0.89806,6.20752,5.05652,2.75296,2.75342,0,32,-38.1,51.6,157.8,0,1,1
82480,2457416.5,37488,483.57097,4318.20176,5450.36389,-7.52827,0.67758,0.13343,6966.48865,0.00062,0.89806,6.20749,5.0918,2.73937,2.73986,0,31.1,-38.6,51.6,159.7,0,1,1
82500,2457416.5,37508,332.90382,4330.73877,5451.74953,-7.53785,0.57607,0.00513,6966.4814,0.00063,0.89806,6.20745,5.12729,2.72557,2.72608,0,30.2,-39,51.6,161.6,0,1,1
82520,2457416.5,37528,182.0804,4341.24277,5450.56897,-7.5439,0.47429,-0.12318,6966.48509,0.00064,0.89806,6.20741,5.16305,2.7115,2.71204,0,29.3,-39.5,51.6,163.5,0,1,1
82540,2457416.5,37548,31.17152,4349.70885,5446.82279,-7.5464,0.37229,-0.25142,6966.49981,0.00065,0.89806,6.20738,5.19909,2.69715,2.6977,0,28.5,-39.9,51.6,165.4,0,1,1
82560,2457416.5,37568,-119.75197,4356.13307,5440.51281,-7.54536,0.27011,-0.37955,6966.52556,0.00065,0.89806,6.20734,5.23546,2.68247,2.68305,0,27.6,-40.4,51.5,167.3,0,1,1
82580,2457416.5,37588,-270.61924,4360.51244,5431.64201,-7.54078,0.16781,-0.5075,6966.56232,0.00066,0.89806,6.2073,5.27218,2.66744,2.66804,0,26.7,-40.8,51.4,169.2,0,1,1
82600,2457416.5,37608,-421.35947,4362.84491,5420.21458,-7.53266,0.06543,-0.6352,6966.61002,0.00067,0.89807,6.20727,5.30928,2.65203,2.65265,0,25.9,-41.3,51.2,171.1,0,1,1
82620,2457416.5,37628,-571.9019,4363.12939,5406.23592,-7.521,-0.03698,-0.76261,6966.6686,0.00067,0.89807,6.20723,5.3468,2.63619,2.63684,0,25,-41.7,51,173,0,1,1
82640,2457416.5,37648,-722.17587,4361.36574,5389.7126,-7.50581,-0.13938,-0.88966,6966.73795,0.00067,0.89807,6.2072,5.38478,2.61991,2.62058,0,24.2,-42.2,50.8,174.8,0,1,1
82660,2457416.5,37668,-872.11084,4357.5548,5370.65239,-7.4871,-0.2417,-1.01629,6966.81792,0.00067,0.89808,6.20716,5.42324,2.60314,2.60383,0,23.3,-42.6,50.5,176.6,0,1,1
82680,2457416.5,37688,-1021.63642,4351.69832,5349.06424,-7.46487,-0.34392,-1.14244,6966.90834,0.00068,0.89808,6.20713,5.46222,2.58585,2.58656,0,22.5,-43.1,50.3,178.5,0,1,1
82700,2457416.5,37708,-1170.68243,4343.79905,5324.9583,-7.43914,-0.44598,-1.26806,6967.00903,0.00067,0.89809,6.20709,5.50176,2.568,2.56873,0,21.6,-43.5,50,-179.8,0,1,1
82720,2457416.5,37728,-1319.17889,4333.86065,5298.34588,-7.40992,-0.54782,-1.39308,6967.11976,0.00067,0.8981,6.20706,5.54189,2.54956,2.55031,0,20.8,-44,49.6,-178,0,1,1
82740,2457416.5,37748,-1467.05609,4321.88777,5269.23946,-7.37722,-0.64942,-1.51745,6967.24028,0.00067,0.8981,6.20702,5.58266,2.53048,2.53125,0,19.9,-44.4,49.2,-176.3,0,1,1
82760,2457416.5,37768,-1614.24459,4307.88599,5237.6527,-7.34105,-0.75071,-1.6411,6967.3703,0.00067,0.89811,6.20699,5.6241,2.51073,2.51152,0,19.1,-44.9,48.8,-174.6,0,1,1
82780,2457416.5,37788,-1760.67528,4291.86183,5203.60042,-7.30144,-0.85165,-1.76399,6967.50947,0.00066,0.89812,6.20695,5.66625,2.49028,2.49108,0,18.2,-45.4,48.4,-172.9,0,1,1
82800,2457416.5,37808,-1906.2794,4273.82276,5167.09858,-7.2584,-0.95219,-1.88605,6967.65745,0.00066,0.89813,6.20692,5.70915,2.46907,2.46989,0,17.4,-45.8,48,-171.2,0,1,1
82820,2457416.5,37828,-2050.98856,4253.77719,5128.1643,-7.21195,-1.05229,-2.00723,6967.81388,0.00065,0.89814,6.20689,5.75285,2.44706,2.4479,0,16.5,-46.3,47.5,-169.6,0,1,1
82840,2457416.5,37848,-2194.7348,4231.73449,5086.81584,-7.16211,-1.1519,-2.12746,6967.97841,0.00065,0.89814,6.20686,5.7974,2.4242,2.42505,0,15.7,-46.7,47,-168,0,1,1
82860,2457416.5,37868,-2337.45059,4207.70493,5043.07259,-7.10891,-1.25097,-2.24669,6968.1507,0.00064,0.89815,6.20682,5.84288,2.40042,2.40129,0,14.8,-47.2,46.5,-166.5,0,1,1
82880,2457416.5,37888,-2479.06888,4181.69973,4996.95506,-7.05237,-1.34945,-2.36488,6968.33042,0.00063,0.89816,6.20679,5.88933,2.37566,2.37654,0,14,-47.6,45.9,-165,0,1,1
82900,2457416.5,37908,-2619.52313,4153.73103,4948.48489,-6.99251,-1.44731,-2.48195,6968.51724,0.00062,0.89818,6.20676,5.93684,2.34985,2.35074,0,13.1,-48.1,45.3,-163.5,0,1,1
82920,2457416.5,37928,-2758.74736,4123.8119,4897.68481,-6.92937,-1.54449,-2.59786,6968.71085,0.00062,0.89819,6.20673,5.98548,2.3229,2.3238,0,12.3,-48.5,44.8,-162,0,1,1
82940,2457416.5,37948,-2896.67612,4091.95629,4844.57863,-6.86297,-1.64095,-2.71255,6968.91093,0.00061,0.8982,6.2067,6.03533,2.29475,2.29566,0,11.4,-49,44.1,-160.6,0,1,1
82960,2457416.5,37968,-3033.24459,4058.1791,4789.19128,-6.79334,-1.73664,-2.82597,6969.11713,0.0006,0.89821,6.20668,6.08647,2.2653,2.26622,0,10.6,-49.4,43.5,-159.2,0,1,1
82980,2457416.5,37988,-3168.38857,4022.4961,4731.54873,-6.72053,-1.83152,-2.93806,6969.32911,0.00059,0.89822,6.20665,6.13899,2.23448,2.23541,0,9.7,-49.9,42.9,-157.8,0,1,1
83000,2457416.5,38008,-3302.04453,3984.92397,4671.67802,-6.64455,-1.92555,-3.04878,6969.54653,0.00058,0.89823,6.20662,6.19297,2.2022,2.20313,0,8.8,-50.3,42.2,-156.5,0,1,1
83020,2457416.5,38028,-3434.14962,3945.48027,4609.60725,-6.56544,-2.01867,-3.15806,6969.769,0.00057,0.89825,6.20659,6.24849,2.16838,2.16932,0,7.9,-50.8,41.5,-155.2,0,1,1
83040,2457416.5,38048,-3564.64172,3904.18343,4545.36553,-6.48325,-2.11085,-3.26586,6969.99614,0.00056,0.89826,6.20657,0.02245,2.13293,2.13387,0,7.1,-51.2,40.8,-153.9,0,1,1
83060,2457416.5,38068,-3693.45946,3861.05276,4478.98301,-6.39801,-2.20205,-3.37213,6970.22754,0.00055,0.89827,6.20654,0.0813,2.09578,2.09672,0,6.2,-51.7,40.1,-152.7,0,1,1
83080,2457416.5,38088,-3820.54223,3816.10843,4410.49085,-6.30976,-2.29221,-3.47682,6970.46279,0.00053,0.89829,6.20652,0.14193,2.05685,2.05779,0,5.3,-52.1,39.3,-151.5,0,1,1
83100,2457416.5,38108,-3945.83024,3769.37145,4339.92118,-6.21855,-2.3813,-3.57987,6970.70148,0.00052,0.8983,6.2065,0.20441,2.01607,2.01702,0,4.4,-52.6,38.6,-150.3,0,1,1
83120,2457416.5,38128,-4069.26454,3720.86369,4267.30715,-6.1244,-2.46928,-3.68125,6970.94317,0.00051,0.89831,6.20647,0.26879,1.9734,1.97434,0,3.5,-53,37.8,-149.1,0,1,1
83140,2457416.5,38148,-4190.78704,3670.60784,4192.68284,-6.02737,-2.55611,-3.78089,6971.18743,0.0005,0.89833,6.20645,0.3351,1.92878,1.92972,0,2.5,-53.4,37.1,-148,0,1,1
83160,2457416.5,38168,-4310.34052,3618.62742,4116.08329,-5.92751,-2.64173,-3.87876,6971.4338,0.00049,0.89834,6.20643,0.40338,1.88221,1.88315,0,1.6,-53.9,36.3,-146.8,0,1,1
83180,2457416.5,38188,-4427.86871,3564.94674,4037.54447,-5.82485,-2.72612,-3.97481,6971.68182,0.00049,0.89836,6.20641,0.4736,1.83368,1.83462,0,0.7,-54.3,35.5,-145.8,0,1,1
83200,2457416.5,38208,-4543.31626,3509.59094,3957.10327,-5.71945,-2.80924,-4.06899,6971.93104,0.00048,0.89837,6.20639,0.54575,1.78324,1.78417,0,359.7,-54.7,34.7,-144.7,0,1,1
83220,2457416.5,38228,-4656.6288,3452.58593,3874.79749,-5.61136,-2.89104,-4.16126,6972.18096,0.00047,0.89839,6.20637,0.61975,1.73094,1.73187,0,358.8,-55.2,33.8,-143.6,0,1,1
83240,2457416.5,38248,-4767.75295,3393.9584,3790.66579,-5.50062,-2.97148,-4.25158,6972.43111,0.00046,0.8984,6.20635,0.6955,1.6769,1.67782,0,357.8,-55.6,33,-142.6,0,1,1
83260,2457416.5,38268,-4876.63634,3333.73581,3704.74772,-5.38729,-3.05054,-4.33989,6972.68097,0.00046,0.89842,6.20633,0.77284,1.62126,1.62217,0,356.8,-56,32.2,-141.6,0,1,1
83280,2457416.5,38288,-4983.22768,3271.94637,3617.08365,-5.27142,-3.12816,-4.42617,6972.93003,0.00045,0.89843,6.20632,0.8516,1.56421,1.56511,0,355.9,-56.4,31.3,-140.6,0,1,1
83300,2457416.5,38308,-5087.47672,3208.61902,3527.71479,-5.15307,-3.20432,-4.51037,6973.1778,0.00044,0.89844,6.2063,0.93154,1.50598,1.50686,0,354.9,-56.9,30.5,-139.7,0,1,1
83320,2457416.5,38328,-5189.33431,3143.78345,3436.68317,-5.03229,-3.27898,-4.59244,6973.42376,0.00044,0.89846,6.20629,1.01242,1.44681,1.44768,0,353.8,-57.3,29.6,-138.7,0,1,1
83340,2457416.5,38348,-5288.75243,3077.47004,3344.0316,-4.90913,-3.3521,-4.67235,6973.66745,0.00044,0.89847,6.20627,1.09395,1.38699,1.38785,0,352.8,-57.7,28.7,-137.8,0,1,1
83360,2457416.5,38368,-5385.6842,3009.70989,3249.80365,-4.78366,-3.42365,-4.75007,6973.90839,0.00044,0.89849,6.20626,1.17585,1.3268,1.32765,0,351.8,-58.1,27.8,-136.9,0,1,1
83380,2457416.5,38388,-5480.0839,2940.53475,3154.04366,-4.65594,-3.49359,-4.82555,6974.14613,0.00043,0.8985,6.20625,1.25781,1.26655,1.26738,0,350.7,-58.5,27,-136,0,1,1
83400,2457416.5,38408,-5571.907,2869.97708,3056.79669,-4.52601,-3.5619,-4.89876,6974.38023,0.00043,0.89851,6.20623,1.33954,1.20653,1.20734,0,349.7,-58.9,26.1,-135.1,0,1,1
83420,2457416.5,38428,-5661.11017,2798.06997,2958.10849,-4.39395,-3.62853,-4.96967,6974.61028,0.00044,0.89853,6.20622,1.42076,1.14702,1.14781,0,348.6,-59.3,25.2,-134.2,0,1,1
